id,amount,loan_id,repayment_date,fully_repayed_on
5664,50,775,28/02/2018 20:20,28/02/2018 20:20
5665,1200,776,21/02/2018 17:58,21/02/2018 17:58
5666,1200,777,27/02/2018 12:35,27/02/2018 12:35
5667,1155,786,17/03/2018 19:36,17/03/2018 19:36
5668,1130,787,04/02/2018 17:47,04/02/2018 17:47
5669,1180,793,20/02/2018 23:16,20/02/2018 23:16
5670,1200,4298,10/03/2018 18:03,10/03/2018 18:03
5671,1200,8147,09/04/2018 12:40,09/04/2018 12:40
5672,1200,9835,05/05/2018 20:33,05/05/2018 20:33
5673,1800,11865,01/06/2018 21:51,01/06/2018 21:51
5674,1800,13638,07/07/2018 20:10,07/07/2018 20:10
5675,1185,1300,22/02/2018 21:33,22/02/2018 21:33
5676,1180,4995,15/03/2018 21:16,15/03/2018 21:16
5677,1180,8761,10/04/2018 11:23,10/04/2018 11:23
5678,1200,10334,15/05/2018 13:41,15/05/2018 13:41
5679,1800,12478,12/06/2018 17:17,12/06/2018 17:17
5680,1185,802,24/02/2018 14:32,24/02/2018 14:32
5681,1155,5200,05/03/2018 22:34,05/03/2018 22:34
5682,1205,6848,26/04/2018 20:52,26/04/2018 20:52
5683,1200,806,28/02/2018 16:17,28/02/2018 16:17
5684,1200,821,01/03/2018 20:58,01/03/2018 20:58
5685,25,821,01/03/2018 21:02,01/03/2018 21:02
5686,100,825,31/01/2018 21:43,31/01/2018 21:43
5687,888,825,31/01/2018 21:46,31/01/2018 21:46
5688,30,824,04/02/2018 20:15,04/02/2018 20:15
5689,80,823,31/01/2018 23:23,31/01/2018 23:23
5690,1080,823,02/02/2018 20:41,02/02/2018 20:41
5691,1185,1978,24/02/2018 12:54,24/02/2018 12:54
5692,1155,852,09/03/2018 12:35,09/03/2018 12:35
5693,500,860,17/02/2018 22:35,17/02/2018 22:35
5694,290,860,18/03/2018 0:48,18/03/2018 0:48
5695,1155,863,08/02/2018 19:21,08/02/2018 19:21
5696,50,864,01/02/2018 0:37,01/02/2018 0:37
5697,1105,864,09/03/2018 22:37,09/03/2018 22:37
5698,1155,865,09/03/2018 17:35,09/03/2018 17:35
5699,1000,870,01/03/2018 10:01,01/03/2018 10:01
5700,2400,717,23/02/2018 10:31,23/02/2018 10:31
5701,880,881,26/05/2018 14:13,26/05/2018 14:13
5702,1200,886,27/02/2018 11:35,27/02/2018 11:35
5703,200,898,02/02/2018 16:42,02/02/2018 16:42
5704,100,898,04/02/2018 10:29,04/02/2018 10:29
5705,100,898,05/02/2018 11:30,05/02/2018 11:30
5706,230,898,07/02/2018 9:54,07/02/2018 9:54
5707,513,898,08/02/2018 11:05,08/02/2018 11:05
5708,986,899,01/02/2018 11:33,01/02/2018 11:33
5709,148,899,08/02/2018 19:38,08/02/2018 19:38
5710,600,903,01/02/2018 11:21,01/02/2018 11:21
5711,380,903,01/02/2018 11:22,01/02/2018 11:22
5712,150,903,07/02/2018 11:01,07/02/2018 11:01
5713,980,916,01/02/2018 12:22,01/02/2018 12:22
5714,1130,798,03/02/2018 16:43,03/02/2018 16:43
5715,1200,1444,26/02/2018 12:08,26/02/2018 12:08
5716,1225,5305,25/04/2018 21:18,25/04/2018 21:18
5717,1200,944,01/03/2018 14:31,01/03/2018 14:31
5718,1059,951,01/02/2018 16:51,01/02/2018 16:51
5719,10,951,01/02/2018 16:52,01/02/2018 16:52
5720,61,951,05/02/2018 10:31,05/02/2018 10:31
5721,1205,955,07/03/2018 12:23,07/03/2018 12:23
5722,1155,958,09/02/2018 18:36,09/02/2018 18:36
5723,1185,3760,03/03/2018 21:13,03/03/2018 21:13
5724,1200,7767,03/04/2018 21:06,03/04/2018 21:06
5725,200,975,06/02/2018 10:12,06/02/2018 10:12
5726,20,975,03/03/2018 20:27,03/03/2018 20:27
5727,25,975,07/03/2018 11:47,07/03/2018 11:47
5728,14,975,07/03/2018 11:47,07/03/2018 11:47
5729,1,975,28/05/2018 15:36,28/05/2018 15:36
5730,1200,976,01/03/2018 12:55,01/03/2018 12:55
5731,1155,978,08/02/2018 18:56,08/02/2018 18:56
5732,1225,989,01/05/2018 19:58,01/05/2018 19:58
5733,30,991,18/02/2018 9:09,18/02/2018 9:09
5734,1130,868,07/02/2018 20:50,07/02/2018 20:50
5735,2400,1689,07/03/2018 18:34,07/03/2018 18:34
5736,1225,998,09/03/2018 20:19,09/03/2018 20:19
5737,1200,1019,04/02/2018 4:55,04/02/2018 4:55
5738,1130,2647,13/02/2018 17:02,13/02/2018 17:02
5739,200,6158,08/03/2018 12:05,08/03/2018 12:05
5740,577,6158,08/03/2018 12:07,08/03/2018 12:07
5741,423,6158,16/03/2018 18:18,16/03/2018 18:18
5742,1130,1021,08/02/2018 8:48,08/02/2018 8:48
5743,1130,1024,07/02/2018 19:05,07/02/2018 19:05
5744,1130,1028,08/02/2018 18:28,08/02/2018 18:28
5745,980,1030,03/02/2018 0:01,03/02/2018 0:01
5746,100,1034,01/02/2018 22:52,01/02/2018 22:52
5747,880,1034,01/02/2018 23:01,01/02/2018 23:01
5748,100,1036,04/02/2018 1:13,04/02/2018 1:13
5749,100,1036,08/02/2018 9:10,08/02/2018 9:10
5750,100,1036,11/02/2018 10:52,11/02/2018 10:52
5751,100,1036,13/02/2018 17:34,13/02/2018 17:34
5752,70,1036,20/02/2018 23:56,20/02/2018 23:56
5753,1,1036,27/02/2018 11:54,27/02/2018 11:54
5754,100,1036,27/02/2018 13:55,27/02/2018 13:55
5755,629,1036,01/03/2018 14:15,01/03/2018 14:15
5756,30,1054,02/02/2018 1:46,02/02/2018 1:46
5757,1200,1077,01/03/2018 12:33,01/03/2018 12:33
5758,1205,1080,06/04/2018 11:16,06/04/2018 11:16
5759,1185,1088,22/02/2018 21:24,22/02/2018 21:24
5760,1130,1090,09/02/2018 10:26,09/02/2018 10:26
5761,980,1097,02/02/2018 13:04,02/02/2018 13:04
5762,150,1097,09/02/2018 11:15,09/02/2018 11:15
5763,1225,1110,03/03/2018 21:01,03/03/2018 21:01
5764,1155,1111,09/02/2018 14:58,09/02/2018 14:58
5765,1155,2288,18/02/2018 15:19,18/02/2018 15:19
5766,1185,4705,09/03/2018 13:04,09/03/2018 13:04
5767,1130,7419,15/03/2018 20:30,15/03/2018 20:30
5768,1160,8837,09/04/2018 18:51,09/04/2018 18:51
5769,1160,9836,21/04/2018 14:45,21/04/2018 14:45
5770,1185,11064,14/05/2018 8:11,14/05/2018 8:11
5771,2410,12765,08/07/2018 10:10,08/07/2018 10:10
5772,2400,1116,24/02/2018 21:49,24/02/2018 21:49
5773,2400,6160,26/03/2018 23:45,26/03/2018 23:45
5774,2400,9046,26/04/2018 0:53,26/04/2018 0:53
5775,1130,1117,03/02/2018 16:22,03/02/2018 16:22
5776,1130,1121,09/02/2018 11:42,09/02/2018 11:42
5777,1100,2605,12/02/2018 13:43,12/02/2018 13:43
5778,30,2605,12/02/2018 13:43,12/02/2018 13:43
5779,1130,2608,12/02/2018 15:42,12/02/2018 15:42
5780,30,2872,13/02/2018 18:05,13/02/2018 18:05
5781,200,2872,14/02/2018 12:45,14/02/2018 12:45
5782,500,2872,15/02/2018 22:19,15/02/2018 22:19
5783,410,2872,01/03/2018 10:49,01/03/2018 10:49
5784,5,6556,12/03/2018 22:24,12/03/2018 22:24
5785,1,6556,12/03/2018 22:25,12/03/2018 22:25
5786,0,6556,12/03/2018 22:26,12/03/2018 22:26
5787,1225,1122,02/03/2018 22:40,02/03/2018 22:40
5788,1225,6581,31/05/2018 17:07,31/05/2018 17:07
5789,680,1139,06/02/2018 17:09,06/02/2018 17:09
5790,450,1139,08/02/2018 14:58,08/02/2018 14:58
5791,1,1137,02/02/2018 18:48,02/02/2018 18:48
5792,129,1137,02/02/2018 18:52,02/02/2018 18:52
5793,800,1137,02/02/2018 18:57,02/02/2018 18:57
5794,900,1138,02/02/2018 15:57,02/02/2018 15:57
5795,300,1138,01/03/2018 14:37,01/03/2018 14:37
5796,1160,1135,02/02/2018 19:03,02/02/2018 19:03
5797,1200,1151,02/03/2018 9:54,02/03/2018 9:54
5798,1180,6114,17/03/2018 19:02,17/03/2018 19:02
5799,1200,9125,26/04/2018 21:26,26/04/2018 21:26
5800,1200,1152,02/03/2018 11:58,02/03/2018 11:58
5801,1180,1166,20/02/2018 0:50,20/02/2018 0:50
5802,1180,10693,10/05/2018 6:44,10/05/2018 6:44
5803,7,1169,25/02/2018 9:54,25/02/2018 9:54
5804,50,1173,03/02/2018 11:47,03/02/2018 11:47
5805,29,1173,03/02/2018 20:04,03/02/2018 20:04
5806,1051,1173,05/02/2018 15:27,05/02/2018 15:27
5807,1130,1475,06/02/2018 10:24,06/02/2018 10:24
5808,2400,1175,02/03/2018 13:39,02/03/2018 13:39
5809,2400,6168,17/03/2018 11:29,17/03/2018 11:29
5810,300,1177,02/02/2018 18:18,02/02/2018 18:18
5811,80,1177,09/02/2018 17:00,09/02/2018 17:00
5812,1200,1183,26/02/2018 20:40,26/02/2018 20:40
5813,1000,5386,26/02/2018 20:47,26/02/2018 20:47
5814,130,5386,26/02/2018 20:47,26/02/2018 20:47
5815,1,5388,21/03/2018 20:58,21/03/2018 20:58
5816,1225,1204,03/03/2018 11:14,03/03/2018 11:14
5817,1200,6378,12/03/2018 15:43,12/03/2018 15:43
5818,1130,1227,02/02/2018 21:48,02/02/2018 21:48
5819,48,1939,09/03/2018 16:39,09/03/2018 16:39
5820,260,1939,09/03/2018 18:41,09/03/2018 18:41
5821,400,1939,10/03/2018 19:13,10/03/2018 19:13
5822,517,1939,05/04/2018 13:17,05/04/2018 13:17
5823,1200,1232,25/02/2018 17:15,25/02/2018 17:15
5824,1200,1239,24/02/2018 15:59,24/02/2018 15:59
5825,1200,5000,16/03/2018 13:23,16/03/2018 13:23
5826,1200,9045,20/04/2018 14:06,20/04/2018 14:06
5827,1800,10599,19/05/2018 17:52,19/05/2018 17:52
5828,1800,12736,15/06/2018 14:27,15/06/2018 14:27
5829,1800,13764,13/07/2018 17:03,13/07/2018 17:03
5830,1185,1242,05/03/2018 21:47,05/03/2018 21:47
5831,1200,1245,08/02/2018 11:57,08/02/2018 11:57
5832,1155,2226,21/02/2018 22:42,21/02/2018 22:42
5833,1160,4737,05/03/2018 18:10,05/03/2018 18:10
5834,1155,6793,19/03/2018 12:38,19/03/2018 12:38
5835,980,1259,03/02/2018 0:45,03/02/2018 0:45
5836,200,1266,03/02/2018 2:24,03/02/2018 2:24
5837,500,1266,08/02/2018 9:35,08/02/2018 9:35
5838,250,1266,11/02/2018 3:29,11/02/2018 3:29
5839,190,1266,23/02/2018 12:46,23/02/2018 12:46
5840,100,1270,03/02/2018 9:58,03/02/2018 9:58
5841,100,1270,04/02/2018 10:44,04/02/2018 10:44
5842,1000,1270,28/02/2018 16:51,28/02/2018 16:51
5843,1225,5752,10/04/2018 13:59,10/04/2018 13:59
5844,1225,9884,15/05/2018 14:38,15/05/2018 14:38
5845,1200,12482,12/06/2018 10:35,12/06/2018 10:35
5846,1800,13653,09/07/2018 10:59,09/07/2018 10:59
5847,3,1272,06/02/2018 17:46,06/02/2018 17:46
5848,30,1272,06/02/2018 17:47,06/02/2018 17:47
5849,1,1272,06/02/2018 17:48,06/02/2018 17:48
5850,1166,1272,07/02/2018 20:44,07/02/2018 20:44
5851,1200,1684,27/02/2018 16:43,27/02/2018 16:43
5852,1200,5523,27/03/2018 16:27,27/03/2018 16:27
5853,1225,8883,25/04/2018 15:26,25/04/2018 15:26
5854,1800,13695,28/06/2018 20:59,28/06/2018 20:59
5855,1200,1275,25/02/2018 19:45,25/02/2018 19:45
5856,1225,1281,14/03/2018 15:42,14/03/2018 15:42
5857,1200,1284,02/03/2018 17:32,02/03/2018 17:32
5858,1200,6561,30/03/2018 23:29,30/03/2018 23:29
5859,1225,9246,02/05/2018 11:33,02/05/2018 11:33
5860,1800,13252,22/06/2018 17:44,22/06/2018 17:44
5861,1800,13935,18/07/2018 12:35,18/07/2018 12:35
5862,1130,1290,03/02/2018 12:22,03/02/2018 12:22
5863,500,1291,03/02/2018 12:25,03/02/2018 12:25
5864,480,1291,03/02/2018 14:49,03/02/2018 14:49
5865,150,1291,04/02/2018 11:19,04/02/2018 11:19
5866,1130,1390,05/02/2018 11:03,05/02/2018 11:03
5867,500,1454,01/03/2018 20:40,01/03/2018 20:40
5868,1130,1297,06/02/2018 19:46,06/02/2018 19:46
5869,1155,1806,26/02/2018 16:27,26/02/2018 16:27
5870,1155,5334,03/04/2018 12:08,03/04/2018 12:08
5871,1160,10387,29/04/2018 19:57,29/04/2018 19:57
5872,1695,11307,05/05/2018 21:38,05/05/2018 21:38
5873,1778,11844,01/06/2018 13:11,01/06/2018 13:11
5874,1160,13600,23/06/2018 8:51,23/06/2018 8:51
5875,100,1309,03/02/2018 16:13,03/02/2018 16:13
5876,1100,1309,01/03/2018 19:59,01/03/2018 19:59
5877,1180,2218,23/02/2018 11:28,23/02/2018 11:28
5878,1200,8676,13/04/2018 10:46,13/04/2018 10:46
5879,1200,1319,04/03/2018 1:37,04/03/2018 1:37
5880,25,1319,06/04/2018 3:32,06/04/2018 3:32
5881,1160,11138,10/05/2018 21:26,10/05/2018 21:26
5882,1130,1262,07/02/2018 16:50,07/02/2018 16:50
5883,70,1262,07/02/2018 16:51,07/02/2018 16:51
5884,1200,1891,07/03/2018 12:37,07/03/2018 12:37
5885,1225,7100,18/04/2018 12:06,18/04/2018 12:06
5886,1000,1328,04/02/2018 18:42,04/02/2018 18:42
5887,200,1328,04/02/2018 19:32,04/02/2018 19:32
5888,1150,1345,05/03/2018 19:11,05/03/2018 19:11
5889,1160,1346,03/02/2018 22:31,03/02/2018 22:31
5890,1200,1361,28/02/2018 13:57,28/02/2018 13:57
5891,1200,5724,16/03/2018 13:33,16/03/2018 13:33
5892,1200,8687,03/04/2018 20:10,03/04/2018 20:10
5893,1200,9559,30/04/2018 18:55,30/04/2018 18:55
5894,1838,13030,14/07/2018 18:22,14/07/2018 18:22
5895,1130,1347,08/02/2018 20:48,08/02/2018 20:48
5896,980,1343,06/02/2018 23:24,06/02/2018 23:24
5897,1130,1355,09/02/2018 10:38,09/02/2018 10:38
5898,2320,5408,11/03/2018 15:52,11/03/2018 15:52
5899,1225,1358,06/03/2018 21:26,06/03/2018 21:26
5900,1225,7030,09/04/2018 22:05,09/04/2018 22:05
5901,1200,9927,08/05/2018 22:34,08/05/2018 22:34
5902,1800,12055,18/05/2018 1:55,18/05/2018 1:55
5903,1800,12872,26/05/2018 1:23,26/05/2018 1:23
5904,1155,1363,05/03/2018 14:16,05/03/2018 14:16
5905,10,1369,04/02/2018 20:14,04/02/2018 20:14
5906,100,1369,08/02/2018 23:26,08/02/2018 23:26
5907,100,1369,08/02/2018 23:27,08/02/2018 23:27
5908,430,1369,11/02/2018 9:45,11/02/2018 9:45
5909,20,1369,11/02/2018 9:47,11/02/2018 9:47
5910,100,1369,19/02/2018 0:33,19/02/2018 0:33
5911,100,1369,21/02/2018 1:29,21/02/2018 1:29
5912,100,1369,22/02/2018 0:59,22/02/2018 0:59
5913,100,1369,27/02/2018 15:31,27/02/2018 15:31
5914,30,1369,28/02/2018 12:52,28/02/2018 12:52
5915,110,1369,28/02/2018 13:07,28/02/2018 13:07
5916,600,5713,28/02/2018 23:12,28/02/2018 23:12
5917,33,5713,10/03/2018 14:09,10/03/2018 14:09
5918,43,5713,23/03/2018 23:49,23/03/2018 23:49
5919,524,5713,25/03/2018 11:21,25/03/2018 11:21
5920,1200,1380,25/02/2018 12:47,25/02/2018 12:47
5921,1155,1381,12/02/2018 21:13,12/02/2018 21:13
5922,1155,9458,03/05/2018 12:23,03/05/2018 12:23
5923,1225,1389,07/03/2018 18:05,07/03/2018 18:05
5924,700,1394,05/02/2018 0:15,05/02/2018 0:15
5925,441,1394,15/02/2018 21:08,15/02/2018 21:08
5926,1130,1412,10/02/2018 0:14,10/02/2018 0:14
5927,1130,1414,11/02/2018 10:46,11/02/2018 10:46
5928,1160,1426,18/02/2018 14:35,18/02/2018 14:35
5929,1180,5203,16/03/2018 23:55,16/03/2018 23:55
5930,1180,9070,16/04/2018 23:43,16/04/2018 23:43
5931,1770,11164,18/05/2018 23:35,18/05/2018 23:35
5932,1400,1431,05/02/2018 20:23,05/02/2018 20:23
5933,1000,1431,05/02/2018 21:48,05/02/2018 21:48
5934,1200,1430,26/02/2018 17:05,26/02/2018 17:05
5935,1180,6180,16/03/2018 20:53,16/03/2018 20:53
5936,1185,9331,14/04/2018 21:36,14/04/2018 21:36
5937,1800,11001,23/05/2018 20:44,23/05/2018 20:44
5938,1800,12944,20/06/2018 21:24,20/06/2018 21:24
5939,1800,13916,20/07/2018 23:02,20/07/2018 23:02
5940,980,1463,05/02/2018 13:17,05/02/2018 13:17
5941,150,1463,08/02/2018 14:46,08/02/2018 14:46
5942,20,1872,09/02/2018 23:07,09/02/2018 23:07
5943,1185,1464,27/02/2018 17:26,27/02/2018 17:26
5944,1225,1470,05/03/2018 14:47,05/03/2018 14:47
5945,1225,8804,24/04/2018 11:45,24/04/2018 11:45
5946,1200,12175,06/06/2018 20:25,06/06/2018 20:25
5947,1800,13570,07/07/2018 8:35,07/07/2018 8:35
5948,1130,1469,12/02/2018 10:24,12/02/2018 10:24
5949,1160,3227,22/02/2018 9:10,22/02/2018 9:10
5950,1200,9586,20/04/2018 14:58,20/04/2018 14:58
5951,1800,11018,21/05/2018 20:51,21/05/2018 20:51
5952,6,12858,21/06/2018 0:48,21/06/2018 0:48
5953,1831,12858,24/06/2018 17:25,24/06/2018 17:25
5954,1,12858,24/06/2018 17:28,24/06/2018 17:28
5955,53,14049,27/06/2018 22:27,27/06/2018 22:27
5956,1747,14049,14/07/2018 10:19,14/07/2018 10:19
5957,1160,1472,18/02/2018 17:57,18/02/2018 17:57
5958,1180,4116,11/03/2018 13:58,11/03/2018 13:58
5959,1200,1482,28/02/2018 19:43,28/02/2018 19:43
5960,980,1473,05/02/2018 19:25,05/02/2018 19:25
5961,1160,1495,19/02/2018 15:22,19/02/2018 15:22
5962,1130,9161,05/04/2018 11:58,05/04/2018 11:58
5963,1200,9722,02/05/2018 17:00,02/05/2018 17:00
5964,1200,13089,11/06/2018 23:59,11/06/2018 23:59
5965,160,13636,12/07/2018 0:41,12/07/2018 0:41
5966,1677,13636,17/07/2018 8:44,17/07/2018 8:44
5967,1,13636,17/07/2018 8:45,17/07/2018 8:45
5968,28,1494,04/03/2018 0:50,04/03/2018 0:50
5969,1197,1494,07/03/2018 15:48,07/03/2018 15:48
5970,1225,7143,15/04/2018 15:39,15/04/2018 15:39
5971,1200,10561,18/05/2018 16:54,18/05/2018 16:54
5972,1838,12685,28/06/2018 14:19,28/06/2018 14:19
5973,1200,1499,02/03/2018 12:20,02/03/2018 12:20
5974,200,1502,05/02/2018 20:20,05/02/2018 20:20
5975,200,1502,05/02/2018 20:25,05/02/2018 20:25
5976,300,1502,07/02/2018 13:44,07/02/2018 13:44
5977,200,1502,07/02/2018 21:49,07/02/2018 21:49
5978,236,1502,14/02/2018 14:09,14/02/2018 14:09
5979,1130,1520,08/02/2018 11:04,08/02/2018 11:04
5980,1160,2910,23/02/2018 10:04,23/02/2018 10:04
5981,500,1445,05/02/2018 23:50,05/02/2018 23:50
5982,1,1445,18/02/2018 16:34,18/02/2018 16:34
5983,1225,1524,06/03/2018 22:04,06/03/2018 22:04
5984,985,1528,06/02/2018 7:07,06/02/2018 7:07
5985,20,1528,21/02/2018 14:34,21/02/2018 14:34
5986,175,1528,26/02/2018 8:29,26/02/2018 8:29
5987,400,5271,04/03/2018 20:05,04/03/2018 20:05
5988,20,5271,22/03/2018 10:28,22/03/2018 10:28
5989,728,5271,27/03/2018 12:59,27/03/2018 12:59
5990,0,5271,27/03/2018 13:00,27/03/2018 13:00
5991,1155,8920,24/06/2018 12:02,24/06/2018 12:02
5992,1155,1508,13/02/2018 16:18,13/02/2018 16:18
5993,1130,1542,06/02/2018 11:55,06/02/2018 11:55
5994,1155,1557,21/02/2018 11:50,21/02/2018 11:50
5995,1155,5199,16/03/2018 18:07,16/03/2018 18:07
5996,1200,1547,06/03/2018 11:17,06/03/2018 11:17
5997,1200,1571,25/02/2018 13:22,25/02/2018 13:22
5998,1200,5132,24/03/2018 23:18,24/03/2018 23:18
5999,1200,9026,25/04/2018 13:32,25/04/2018 13:32
6000,25,9026,25/04/2018 13:32,25/04/2018 13:32
6001,1800,13154,25/06/2018 16:12,25/06/2018 16:12
6002,1200,1572,06/03/2018 15:03,06/03/2018 15:03
6003,1200,1608,05/03/2018 21:00,05/03/2018 21:00
6004,600,8288,09/05/2018 17:14,09/05/2018 17:14
6005,1155,1611,13/04/2018 14:21,13/04/2018 14:21
6006,1225,1615,16/03/2018 12:33,16/03/2018 12:33
6007,1225,8678,05/06/2018 10:30,05/06/2018 10:30
6008,1112,1618,10/02/2018 22:24,10/02/2018 22:24
6009,18,1618,12/02/2018 7:31,12/02/2018 7:31
6010,1160,12001,16/05/2018 15:13,16/05/2018 15:13
6011,1185,13051,11/06/2018 13:00,11/06/2018 13:00
6012,1740,14466,19/07/2018 20:01,19/07/2018 20:01
6013,1225,1626,09/03/2018 15:23,09/03/2018 15:23
6014,1180,1420,27/02/2018 9:12,27/02/2018 9:12
6015,1200,7523,27/03/2018 21:18,27/03/2018 21:18
6016,1155,1636,21/02/2018 13:02,21/02/2018 13:02
6017,1160,1658,10/02/2018 14:00,10/02/2018 14:00
6018,1185,2885,26/04/2018 11:58,26/04/2018 11:58
6019,1130,1661,13/02/2018 22:28,13/02/2018 22:28
6020,1130,1700,14/02/2018 12:58,14/02/2018 12:58
6021,1225,2974,21/03/2018 8:51,21/03/2018 8:51
6022,80,1704,08/02/2018 2:52,08/02/2018 2:52
6023,1200,1711,27/02/2018 20:00,27/02/2018 20:00
6024,1200,1656,01/03/2018 11:33,01/03/2018 11:33
6025,1200,8117,05/04/2018 14:28,05/04/2018 14:28
6026,1200,9827,02/05/2018 16:07,02/05/2018 16:07
6027,1740,12843,04/06/2018 12:46,04/06/2018 12:46
6028,1800,13689,02/07/2018 10:57,02/07/2018 10:57
6029,5,1720,01/03/2018 12:31,01/03/2018 12:31
6030,50,1720,22/03/2018 14:50,22/03/2018 14:50
6031,10,1720,22/03/2018 14:51,22/03/2018 14:51
6032,5,1720,22/03/2018 14:53,22/03/2018 14:53
6033,1,1720,22/03/2018 14:54,22/03/2018 14:54
6034,10,1720,20/04/2018 23:12,20/04/2018 23:12
6035,4,1720,26/04/2018 17:38,26/04/2018 17:38
6036,2,1720,15/05/2018 10:54,15/05/2018 10:54
6037,68,1720,21/05/2018 12:49,21/05/2018 12:49
6038,30,1720,21/05/2018 12:50,21/05/2018 12:50
6039,1130,1726,13/02/2018 19:58,13/02/2018 19:58
6040,1130,7484,16/03/2018 13:34,16/03/2018 13:34
6041,1200,9117,25/04/2018 13:12,25/04/2018 13:12
6042,1838,13138,05/07/2018 19:24,05/07/2018 19:24
6043,1160,1735,20/02/2018 11:31,20/02/2018 11:31
6044,1185,4397,07/03/2018 22:26,07/03/2018 22:26
6045,1185,1739,22/02/2018 23:52,22/02/2018 23:52
6046,1200,4772,16/03/2018 21:03,16/03/2018 21:03
6047,300,9279,12/05/2018 21:44,12/05/2018 21:44
6048,885,9279,15/05/2018 14:46,15/05/2018 14:46
6049,1020,1745,12/02/2018 12:27,12/02/2018 12:27
6050,110,1745,12/02/2018 12:28,12/02/2018 12:28
6051,1185,2598,04/03/2018 18:51,04/03/2018 18:51
6052,1160,7022,16/03/2018 15:25,16/03/2018 15:25
6053,1200,1749,20/02/2018 18:09,20/02/2018 18:09
6054,1130,1748,09/02/2018 7:35,09/02/2018 7:35
6055,1200,1755,27/02/2018 16:26,27/02/2018 16:26
6056,1200,1730,07/03/2018 10:18,07/03/2018 10:18
6057,15,8890,16/05/2018 10:41,16/05/2018 10:41
6058,1,8890,18/05/2018 12:47,18/05/2018 12:47
6059,0,8890,18/05/2018 23:09,18/05/2018 23:09
6060,139,8890,19/05/2018 20:07,19/05/2018 20:07
6061,69,8890,27/05/2018 12:11,27/05/2018 12:11
6062,5,8890,31/05/2018 13:32,31/05/2018 13:32
6063,600,8890,06/06/2018 11:19,06/06/2018 11:19
6064,326,8890,11/06/2018 18:35,11/06/2018 18:35
6065,2,1772,24/04/2018 14:39,24/04/2018 14:39
6066,1153,1772,26/04/2018 22:06,26/04/2018 22:06
6067,900,1769,08/02/2018 12:45,08/02/2018 12:45
6068,70,1769,10/03/2018 11:03,10/03/2018 11:03
6069,9,1769,11/03/2018 12:14,11/03/2018 12:14
6070,10,1777,10/02/2018 18:27,10/02/2018 18:27
6071,1160,1793,18/02/2018 18:32,18/02/2018 18:32
6072,100,1794,12/02/2018 11:46,12/02/2018 11:46
6073,50,1794,14/02/2018 9:30,14/02/2018 9:30
6074,200,1794,14/02/2018 18:16,14/02/2018 18:16
6075,2050,1794,01/03/2018 13:20,01/03/2018 13:20
6076,2000,1801,10/02/2018 9:21,10/02/2018 9:21
6077,260,1801,10/02/2018 22:08,10/02/2018 22:08
6078,2360,2576,20/02/2018 13:36,20/02/2018 13:36
6079,2000,4213,17/04/2018 9:34,17/04/2018 9:34
6080,450,4213,20/04/2018 17:41,20/04/2018 17:41
6081,1225,1813,13/06/2018 17:17,13/06/2018 17:17
6082,1200,1814,07/03/2018 20:19,07/03/2018 20:19
6083,1200,1820,07/03/2018 12:04,07/03/2018 12:04
6084,1200,7094,15/03/2018 19:07,15/03/2018 19:07
6085,1205,8808,23/04/2018 18:02,23/04/2018 18:02
6086,1000,1848,22/03/2018 12:02,22/03/2018 12:02
6087,1000,1852,22/03/2018 12:09,22/03/2018 12:09
6088,1155,1855,28/03/2018 11:55,28/03/2018 11:55
6089,1200,1857,24/02/2018 11:28,24/02/2018 11:28
6090,2400,1854,01/03/2018 11:09,01/03/2018 11:09
6091,2400,8839,16/04/2018 10:18,16/04/2018 10:18
6092,1160,1884,21/02/2018 0:21,21/02/2018 0:21
6093,1130,1904,09/02/2018 12:37,09/02/2018 12:37
6094,500,1787,08/02/2018 16:07,08/02/2018 16:07
6095,700,1787,08/03/2018 12:06,08/03/2018 12:06
6096,980,1908,08/02/2018 16:18,08/02/2018 16:18
6097,150,1908,08/02/2018 16:44,08/02/2018 16:44
6098,1130,1911,13/02/2018 11:03,13/02/2018 11:03
6099,1160,2766,26/02/2018 14:26,26/02/2018 14:26
6100,1155,5318,05/03/2018 15:24,05/03/2018 15:24
6101,20,1915,11/02/2018 2:06,11/02/2018 2:06
6102,20,1915,28/02/2018 9:09,28/02/2018 9:09
6103,1200,1923,02/03/2018 18:47,02/03/2018 18:47
6104,1225,6746,02/04/2018 15:42,02/04/2018 15:42
6105,1155,9450,26/04/2018 17:31,26/04/2018 17:31
6106,1732,11431,30/05/2018 0:36,30/05/2018 0:36
6107,1,11431,30/05/2018 0:36,30/05/2018 0:36
6108,80,13235,16/07/2018 19:52,16/07/2018 19:52
6109,1160,1930,20/02/2018 22:50,20/02/2018 22:50
6110,1155,1940,15/02/2018 19:40,15/02/2018 19:40
6111,3,1832,05/03/2018 10:28,05/03/2018 10:28
6112,1222,1832,10/03/2018 11:23,10/03/2018 11:23
6113,1200,9333,18/04/2018 19:03,18/04/2018 19:03
6114,1200,13848,12/07/2018 13:56,12/07/2018 13:56
6115,1130,1944,15/02/2018 11:56,15/02/2018 11:56
6116,1130,5701,07/03/2018 12:32,07/03/2018 12:32
6117,1160,1953,15/02/2018 21:57,15/02/2018 21:57
6118,1205,3417,12/03/2018 13:45,12/03/2018 13:45
6119,1160,8091,16/03/2018 15:40,16/03/2018 15:40
6120,1185,9194,16/04/2018 23:21,16/04/2018 23:21
6121,1740,10994,09/05/2018 23:20,09/05/2018 23:20
